<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.10	20:00:00	38932.7	38938.5	38870.1	38879.3	1432	0	76
2024.06.11	00:00:00	38878.3	38883.8	38859.3	38883.5	1529	0	77
2024.06.11	04:00:00	38882.3	38936.2	38865.1	38877.8	2457	0	79
2024.06.11	08:00:00	38877.2	38885.4	38750.9	38784.3	6701	0	75
2024.06.11	12:00:00	38784.5	38814.4	38488.4	38696.8	16951	0	73
2024.06.11	16:00:00	38697.8	38818.8	38607.4	38800.4	13131	0	75
2024.06.11	20:00:00	38803.7	38804.6	38763.0	38785.2	1527	0	76
2024.06.12	00:00:00	38784.3	38809.7	38771.3	38805.4	1354	0	77
2024.06.12	04:00:00	38805.9	38866.7	38804.5	38840.7	2150	0	76
2024.06.12	08:00:00	38839.4	38855.7	38821.6	38843.3	4169	0	75
2024.06.12	12:00:00	38844.5	39202.9	38819.8	38907.3	19073	0	76
2024.06.12	16:00:00	38906.5	38916.7	38669.3	38758.4	24548	0	75
2024.06.12	20:00:00	38756.2	38775.8	38717.1	38751.2	2662	0	75
2024.06.13	00:00:00	38750.3	38760.7	38735.2	38751.2	1497	0	78
2024.06.13	04:00:00	38751.2	38754.6	38700.3	38700.3	2016	0	77
2024.06.13	08:00:00	38700.2	38711.3	38606.2	38651.6	4798	0	75
2024.06.13	12:00:00	38651.8	38779.0	38455.5	38508.6	18404	0	75
2024.06.13	16:00:00	38507.5	38768.3	38465.4	38690.5	13967	0	74
2024.06.13	20:00:00	38688.5	38710.7	38642.1	38670.9	2178	0	75
2024.06.14	00:00:00	38670.4	38690.9	38661.6	38690.0	1582	0	74
2024.06.14	04:00:00	38690.0	38695.9	38568.5	38578.8	3054	0	74
2024.06.14	08:00:00	38577.4	38583.9	38328.9	38407.2	10290	0	74
2024.06.14	12:00:00	38407.6	38599.7	38346.5	38593.6	17732	0	73
2024.06.14	16:00:00	38594.9	38641.7	38501.5	38636.8	12668	0	73
2024.06.16	20:00:00	38618.7	38634.5	38603.5	38616.2	855	0	79
2024.06.17	00:00:00	38617.7	38624.8	38576.4	38608.8	1768	0	77
2024.06.17	04:00:00	38608.8	38668.6	38597.4	38632.8	3458	0	79
2024.06.17	08:00:00	38632.2	38643.4	38504.0	38566.9	5663	0	74
2024.06.17	12:00:00	38566.6	38718.8	38477.6	38649.5	16038	0	72
2024.06.17	16:00:00	38648.6	38923.7	38647.6	38863.8	14514	0	74
2024.06.17	20:00:00	38863.0	38927.6	38838.5	38917.7	1771	0	75
2024.06.18	00:00:00	38917.1	38928.8	38869.5	38889.9	2171	0	76
2024.06.18	04:00:00	38889.4	38914.7	38836.5	38838.9	2886	0	75
2024.06.18	08:00:00	38838.4	38872.9	38801.9	38828.8	5011	0	74
2024.06.18	12:00:00	38829.4	39018.0	38802.4	38872.0	15252	0	75
2024.06.18	16:00:00	38872.8	38932.8	38822.3	38922.8	11196	0	75
2024.06.18	20:00:00	38923.2	38941.3	38893.5	38923.7	1457	0	76
2024.06.19	00:00:00	38923.1	38927.7	38886.5	38887.8	1264	0	74
2024.06.19	04:00:00	38889.0	38920.8	38878.3	38896.7	2010	0	74
2024.06.19	08:00:00	38897.6	38916.8	38877.8	38910.4	3303	0	75
2024.06.19	12:00:00	38910.5	38913.3	38846.4	38853.5	3197	0	75
2024.06.19	16:00:00	38852.5	38867.7	38843.3	38858.8	636	0	78
2024.06.19	20:00:00	38871.3	38882.8	38836.8	38862.9	498	0	85
2024.06.20	00:00:00	38862.0	38896.8	38862.0	38892.4	1308	0	76
2024.06.20	04:00:00	38893.7	38984.4	38884.3	38939.6	2838	0	76
2024.06.20	08:00:00	38938.3	38982.4	38914.6	38949.2	4784	0	73
2024.06.20	12:00:00	38948.4	39099.7	38843.5	38990.9	15348	0	75
2024.06.20	16:00:00	38989.5	39327.9	38984.3	39220.7	17312	0	75
2024.06.20	20:00:00	39223.4	39240.8	39188.3	39228.2	1682	0	77
2024.06.21	00:00:00	39228.7	39236.7	39185.5	39224.0	1949	0	75
2024.06.21	04:00:00	39223.4	39245.8	39133.0	39143.5	2630	0	75
2024.06.21	08:00:00	39138.7	39229.2	39136.0	39193.9	5928	0	77
2024.06.21	12:00:00	39193.2	39332.7	39125.2	39181.4	17871	0	76
2024.06.21	16:00:00	39185.7	39265.7	39163.5	39223.4	12840	0	75
2024.06.23	20:00:00	39256.1	39260.7	39237.0	39238.0	390	0	84
2024.06.24	00:00:00	39238.0	39240.6	39128.0	39162.0	2648	0	76
2024.06.24	04:00:00	39161.4	39279.5	39155.4	39278.2	2786	0	75
2024.06.24	08:00:00	39274.8	39382.6	39268.2	39350.3	4947	0	77
2024.06.24	12:00:00	39349.7	39662.8	39281.5	39587.5	15453	0	76
2024.06.24	16:00:00	39586.5	39609.8	39445.5	39500.6	13626	0	75
2024.06.24	20:00:00	39498.7	39551.5	39465.5	39549.7	1940	0	75
2024.06.25	00:00:00	39549.1	39588.0	39524.4	39584.6	1444	0	72
2024.06.25	04:00:00	39585.2	39597.7	39525.3	39534.7	2513	0	72
2024.06.25	08:00:00	39535.5	39546.8	39440.9	39470.7	5349	0	77
2024.06.25	12:00:00	39471.1	39512.7	39182.5	39189.8	16165	0	75
2024.06.25	16:00:00	39189.3	39238.8	39064.5	39190.2	12903	0	75
2024.06.25	20:00:00	39190.6	39194.6	39138.8	39154.1	1260	0	75
2024.06.26	00:00:00	39154.7	39196.8	39145.3	39186.8	1551	0	75
2024.06.26	04:00:00	39187.8	39229.7	39181.5	39229.6	2145	0	76
2024.06.26	08:00:00	39231.5	39233.8	39100.5	39119.8	4465	0	75
2024.06.26	12:00:00	39119.5	39219.7	38982.9	39218.8	15038	0	75
2024.06.26	16:00:00	39217.5	39261.8	39182.4	39204.5	12079	0	73
2024.06.26	20:00:00	39212.4	39248.7	39117.1	39127.7	2662	0	76
2024.06.27	00:00:00	39127.2	39127.8	39071.8	39100.4	2195	0	75
2024.06.27	04:00:00	39100.4	39177.7	39097.4	39164.3	2475	0	75
2024.06.27	08:00:00	39163.8	39169.1	39113.9	39143.8	4105	0	76
2024.06.27	12:00:00	39144.0	39329.4	39098.9	39275.4	16480	0	75
2024.06.27	16:00:00	39275.8	39327.3	39094.0	39241.2	11630	0	75
2024.06.27	20:00:00	39238.6	39281.7	39173.9	39210.1	1685	0	76
2024.06.28	00:00:00	39211.0	39255.3	39187.8	39238.4	1681	0	77
2024.06.28	04:00:00	39237.8	39284.1	39219.9	39241.9	2149	0	76
2024.06.28	08:00:00	39243.2	39288.5	39219.9	39258.8	4130	0	75
2024.06.28	12:00:00	39259.0	39507.9	39156.4	39283.0	18690	0	75
2024.06.28	16:00:00	39284.3	39284.3	38974.9	39165.9	17599	0	75
2024.06.30	20:00:00	39218.7	39236.6	39193.7	39199.1	1341	0	79
2024.07.01	00:00:00	39200.0	39241.3	39188.8	39227.3	1805	0	76
2024.07.01	04:00:00	39226.9	39291.0	39190.7	39203.2	2819	0	76
2024.07.01	08:00:00	39203.9	39285.5	39199.7	39283.5	4990	0	77
2024.07.01	12:00:00	39282.8	39510.2	39092.9	39221.9	18952	0	76
2024.07.01	16:00:00	39220.9	39275.3	39121.9	39213.2	11495	0	75
2024.07.01	20:00:00	39215.9	39224.2	39181.9	39192.2	1223	0	78
2024.07.02	00:00:00	39191.8	39200.4	39156.8	39159.9	1999	0	75
2024.07.02	04:00:00	39161.3	39192.4	39057.7	39101.8	2944	0	75
2024.07.02	08:00:00	39099.8	39131.3	39051.6	39088.1	5248	0	75
2024.07.02	12:00:00	39089.1	39277.7	39079.1	39200.8	15164	0	76
2024.07.02	16:00:00	39201.2	39407.1	39143.9	39400.8	8435	0	77
2024.07.02	20:00:00	39402.8	39403.1	39354.8	39368.2	1320	0	77
2024.07.03	00:00:00	39369.1	39398.1	39356.8	39361.2	1547	0	77
2024.07.03	04:00:00	39361.4	39443.1	39359.8	39426.2	2339	0	76
2024.07.03	08:00:00	39425.7	39473.9	39415.1	39438.0	3581	0	76
2024.07.03	12:00:00	39437.1	39483.6	39295.1	39305.1	15072	0	74
2024.07.03	16:00:00	39304.1	39394.8	39288.9	39356.2	3916	0	75
2024.07.03	20:00:00	39374.8	39387.8	39350.5	39385.5	386	0	86
2024.07.04	00:00:00	39386.0	39391.0	39351.0	39356.0	1329	0	77
2024.07.04	04:00:00	39355.9	39413.3	39348.9	39412.3	1737	0	76
2024.07.04	08:00:00	39413.1	39473.0	39413.1	39459.6	2532	0	76
2024.07.04	12:00:00	39459.1	39505.8	39355.6	39414.1	3309	0	75
2024.07.04	16:00:00	39412.6	39415.9	39392.6	39403.5	440	0	83
2024.07.04	20:00:00	39394.6	39403.9	39362.6	39366.6	496	0	82
2024.07.05	00:00:00	39367.2	39398.2	39367.2	39392.9	1321	0	76
2024.07.05	04:00:00	39392.0	39421.3	39385.7	39403.3	1904	0	76
2024.07.05	08:00:00	39402.7	39410.3	39324.7	39329.7	3725	0	76
2024.07.05	12:00:00	39330.2	39428.5	39204.7	39370.5	15862	0	75
2024.07.05	16:00:00	39369.9	39446.4	39262.1	39430.2	8678	0	75
2024.07.07	20:00:00	39384.8	39402.7	39362.4	39364.8	758	0	80
2024.07.08	00:00:00	39364.7	39377.3	39343.9	39366.0	1691	0	75
2024.07.08	04:00:00	39366.5	39414.1	39328.9	39414.1	2467	0	76
2024.07.08	08:00:00	39413.6	39457.7	39408.2	39453.5	3116	0	76
2024.07.08	12:00:00	39455.5	39737.0	39367.8	39374.3	14637	0	76
2024.07.08	16:00:00	39374.4	39412.6	39326.0	39386.3	9039	0	74
2024.07.08	20:00:00	39390.3	39446.3	39383.9	39446.3	1367	0	76
2024.07.09	00:00:00	39445.8	39459.9	39423.9	39459.4	1402	0	76
2024.07.09	04:00:00	39458.8	39465.4	39387.7	39434.2	2046	0	75
2024.07.09	08:00:00	39434.2	39452.3	39400.4	39418.2	3361	0	76
2024.07.09	12:00:00	39418.8	39431.5	39185.9	39353.3	14165	0	76
2024.07.09	16:00:00	39354.2	39552.0	39290.9	39333.9	9659	0	76
2024.07.09	20:00:00	39332.9	39351.3	39311.9	39322.7	1017	0	77
2024.07.10	00:00:00	39323.3	39337.4	39307.9	39317.5	1131	0	75
2024.07.10	04:00:00	39316.9	39327.3	39293.9	39316.8	2162	0	74
2024.07.10	08:00:00	39317.2	39359.3	39308.4	39355.9	3523	0	76
2024.07.10	12:00:00	39355.4	39455.2	39302.2	39450.9	15145	0	74
2024.07.10	16:00:00	39451.4	39799.2	39447.0	39773.8	10457	0	75
2024.07.10	20:00:00	39770.9	39782.1	39740.9	39760.7	1567	0	77
2024.07.11	00:00:00	39760.7	39779.2	39731.8	39778.7	1429	0	77
2024.07.11	04:00:00	39777.8	39788.2	39735.7	39752.0	1943	0	78
2024.07.11	08:00:00	39750.7	39769.5	39706.9	39716.9	3102	0	76
2024.07.11	12:00:00	39715.5	39938.2	39677.6	39859.3	22408	0	76
2024.07.11	16:00:00	39860.3	39871.2	39754.9	39820.9	16131	0	75
2024.07.11	20:00:00	39815.9	39888.9	39796.8	39861.0	2072	0	77
2024.07.12	00:00:00	39859.7	39892.2	39836.7	39854.9	1982	0	76
2024.07.12	04:00:00	39854.0	39889.3	39848.9	39871.8	2363	0	76
2024.07.12	08:00:00	39872.3	39946.4	39839.8	39850.2	4571	0	76
2024.07.12	12:00:00	39850.2	40154.2	39762.8	40114.8	15842	0	77
2024.07.12	16:00:00	40109.7	40316.2	40027.9	40062.0	13206	0	76
2024.07.14	20:00:00	40161.0	40161.0	40102.5	40129.1	1623	0	83
2024.07.15	00:00:00	40128.5	40146.3	40106.6	40136.8	1922	0	77
2024.07.15	04:00:00	40137.3	40210.1	40131.8	40210.1	2306	0	78
2024.07.15	08:00:00	40209.5	40347.6	40189.6	40271.9	4860	0	79
2024.07.15	12:00:00	40272.4	40414.2	40199.5	40405.9	16372	0	77
2024.07.15	16:00:00	40405.8	40406.2	40194.8	40290.8	16255	0	76
2024.07.15	20:00:00	40291.8	40352.8	40283.8	40346.8	1598	0	79
2024.07.16	00:00:00	40348.1	40355.5	40328.9	40339.8	1569	0	75
2024.07.16	04:00:00	40340.4	40353.0	40257.6	40259.5	2602	0	77
2024.07.16	08:00:00	40260.1	40394.6	40228.3	40315.1	5836	0	78
2024.07.16	12:00:00	40314.2	40926.8	40302.9	40796.8	17435	0	79
2024.07.16	16:00:00	40798.1	41063.1	40798.1	41030.1	13201	0	78
2024.07.16	20:00:00	41025.0	41059.6	40993.6	41033.6	1765	0	80
2024.07.17	00:00:00	41035.0	41072.2	41019.8	41059.9	1720	0	79
2024.07.17	04:00:00	41060.2	41060.2	40898.5	40929.9	4231	0	79
2024.07.17	08:00:00	40929.6	40979.3	40876.1	40940.6	7321	0	80
2024.07.17	12:00:00	40940.3	41240.1	40868.7	41240.1	21373	0	78
2024.07.17	16:00:00	41239.6	41294.5	41161.7	41259.7	16814	0	79
2024.07.17	20:00:00	41255.0	41338.8	41235.7	41333.9	2279	0	79
2024.07.18	00:00:00	41332.5	41387.9	41329.4	41371.5	2147	0	81
2024.07.18	04:00:00	41372.0	41376.0	41211.0	41252.6	4284	0	82
2024.07.18	08:00:00	41251.4	41274.6	41192.7	41241.1	5701	0	80
2024.07.18	12:00:00	41241.0	41446.0	41002.8	41011.3	23536	0	79
2024.07.18	16:00:00	41013.1	41035.1	40659.8	40729.9	21593	0	79
2024.07.18	20:00:00	40728.7	40772.9	40717.7	40764.5	2739	0	79
2024.07.19	00:00:00	40762.9	40778.9	40736.2	40752.7	2303	0	80
2024.07.19	04:00:00	40753.2	40772.1	40587.5	40637.9	4834	0	80
2024.07.19	08:00:00	40636.7	40698.0	40591.2	40675.7	8490	0	81
2024.07.19	12:00:00	40675.5	40683.0	40254.7	40386.0	23541	0	79
2024.07.19	16:00:00	40385.7	40459.2	40242.9	40337.8	18792	0	78
2024.07.21	20:00:00	40365.5	40437.2	40345.9	40436.5	1996	0	82
2024.07.22	00:00:00	40437.1	40439.9	40318.8	40364.2	3818	0	79
2024.07.22	04:00:00	40365.1	40405.2	40343.7	40379.6	4168	0	78
2024.07.22	08:00:00	40379.2	40429.9	40369.9	40400.9	4905	0	78
2024.07.22	12:00:00	40402.0	40528.1	40271.9	40331.9	21686	0	77
2024.07.22	16:00:00	40330.9	40507.2	40304.8	40466.1	15117	0	76
2024.07.22	20:00:00	40466.0	40503.0	40457.8	40466.8	1706	0	78
2024.07.23	00:00:00	40465.8	40473.2	40418.6	40438.8	2683	0	79
2024.07.23	04:00:00	40440.1	40459.0	40385.6	40398.9	3644	0	79
2024.07.23	08:00:00	40396.9	40543.5	40380.6	40507.3	4909	0	78
2024.07.23	12:00:00	40506.0	40570.1	40367.7	40561.8	15809	0	79
2024.07.23	16:00:00	40563.1	40584.0	40373.7	40409.9	13581	0	80
2024.07.23	20:00:00	40405.6	40443.4	40307.1	40318.5	4276	0	82
2024.07.24	00:00:00	40319.8	40362.1	40313.7	40318.3	2466	0	80
2024.07.24	04:00:00	40317.7	40319.3	40211.6	40219.1	4633	0	80
2024.07.24	08:00:00	40220.0	40274.1	40165.8	40249.3	5922	0	79
2024.07.24	12:00:00	40250.1	40312.7	39988.9	40064.3	20016	0	77
2024.07.24	16:00:00	40065.2	40135.3	39849.7	39908.1	15622	0	77
2024.07.24	20:00:00	39904.1	40017.7	39891.7	39995.2	3303	0	81
2024.07.25	00:00:00	39994.7	40023.1	39946.7	39993.7	4324	0	78
2024.07.25	04:00:00	39994.3	40001.3	39873.7	39922.3	7144	0	78
2024.07.25	08:00:00	39925.2	40046.9	39855.9	39884.3	9554	0	79
2024.07.25	12:00:00	39883.0	40249.0	39856.0	40238.7	22834	0	78
2024.07.25	16:00:00	40236.7	40478.0	39977.8	39988.7	18663	0	79
2024.07.25	20:00:00	39989.7	40077.5	39957.6	40077.0	3425	0	81
2024.07.26	00:00:00	40075.6	40148.0	40069.6	40134.0	2835	0	79
2024.07.26	04:00:00	40135.0	40177.6	40092.9	40174.9	4050	0	82
2024.07.26	08:00:00	40173.6	40276.5	40161.2	40275.0	5742	0	80
2024.07.26	12:00:00	40274.7	40700.1	40197.7	40692.6	21270	0	79
2024.07.26	16:00:00	40693.9	40793.5	40545.6	40628.8	18957	0	80
2024.07.28	20:00:00	40697.2	40760.6	40684.5	40745.5	1531	0	87
2024.07.29	00:00:00	40745.9	40846.0	40736.5	40803.2	3659	0	79
2024.07.29	04:00:00	40804.1	40821.0	40690.5	40700.0	3572	0	79
2024.07.29	08:00:00	40698.7	40836.3	40685.6	40826.1	5296	0	80
2024.07.29	12:00:00	40825.5	40872.4	40429.5	40638.2	21741	0	77
2024.07.29	16:00:00	40639.2	40697.3	40572.7	40587.7	18660	0	76
2024.07.29	20:00:00	40593.0	40625.8	40496.6	40517.5	2202	0	79
2024.07.30	00:00:00	40517.4	40548.8	40476.7	40539.9	3091	0	82
2024.07.30	04:00:00	40540.0	40680.9	40539.5	40648.0	3683	0	81
2024.07.30	08:00:00	40648.9	40679.2	40581.2	40581.2	4914	0	80
2024.07.30	12:00:00	40580.3	40829.9	40547.9	40614.2	22462	0	78
2024.07.30	16:00:00	40614.3	40924.7	40569.8	40784.7	21770	0	77
2024.07.30	20:00:00	40785.5	40812.7	40533.7	40631.5	8047	0	81
2024.07.31	00:00:00	40629.7	40723.7	40602.7	40720.4	3194	0	82
2024.07.31	04:00:00	40718.7	40908.7	40692.5	40908.7	5467	0	80
2024.07.31	08:00:00	40909.7	40984.5	40801.5	40816.6	6645	0	81
2024.07.31	12:00:00	40816.0	41054.8	40693.6	41020.8	20612	0	78
2024.07.31	16:00:00	41020.5	41256.3	40859.9	40900.4	24483	0	81
2024.07.31	20:00:00	40902.2	40994.6	40899.3	40967.4	4341	0	82
2024.08.01	00:00:00	40968.8	40999.9	40931.4	40987.7	4346	0	80
2024.08.01	04:00:00	40988.1	41026.1	40828.5	40832.8	4915	0	82
2024.08.01	08:00:00	40834.5	40974.9	40814.6	40910.1	6542	0	80
2024.08.01	12:00:00	40911.7	41142.7	40316.9	40346.1	29516	0	77
2024.08.01	16:00:00	40348.1	40468.2	40126.0	40358.7	31553	0	75
2024.08.01	20:00:00	40357.9	40360.8	40188.2	40246.7	8710	0	84
2024.08.02	00:00:00	40245.5	40268.7	40091.2	40188.7	6085	0	85
2024.08.02	04:00:00	40189.7	40201.7	40031.4	40108.9	7620	0	86
2024.08.02	08:00:00	40107.4	40160.0	39962.6	40047.8	8907	0	84
2024.08.02	12:00:00	40046.5	40122.7	39367.6	39521.1	36861	0	77
2024.08.02	16:00:00	39519.8	39740.9	39424.9	39716.5	24477	0	79
2024.08.04	20:00:00	39426.7	39613.6	39426.7	39511.6	3609	0	87
2024.08.05	00:00:00	39509.5	39546.6	39331.1	39458.6	9083	0	83
2024.08.05	04:00:00	39459.1	39513.8	39039.2	39122.4	17431	0	83
2024.08.05	08:00:00	39122.6	39260.3	38821.3	38838.3	16549	0	88
2024.08.05	12:00:00	38835.6	38992.6	38408.8	38927.5	52164	0	81
2024.08.05	16:00:00	38926.5	39034.9	38582.4	38720.9	32210	0	80
2024.08.05	20:00:00	38720.9	38989.4	38686.6	38976.5	7887	0	83
2024.08.06	00:00:00	38978.2	39155.0	38889.1	39101.9	6796	0	84
2024.08.06	04:00:00	39102.7	39149.6	38890.5	38940.9	11016	0	84
2024.08.06	08:00:00	38941.5	39067.3	38778.3	38972.4	14935	0	84
2024.08.06	12:00:00	38971.9	39271.9	38638.4	39167.0	32545	0	80
2024.08.06	16:00:00	39166.7	39474.9	39001.5	39002.8	25933	0	80
2024.08.06	20:00:00	39018.1	39039.6	38858.4	38933.8	8027	0	83
2024.08.07	00:00:00	38934.0	39300.4	38919.5	39286.2	6361	0	85
2024.08.07	04:00:00	39286.6	39329.6	39149.2	39212.5	8329	0	83
2024.08.07	08:00:00	39213.3	39393.6	39193.8	39340.6	9495	0	82
2024.08.07	12:00:00	39341.9	39498.6	39175.9	39282.4	22577	0	82
2024.08.07	16:00:00	39283.8	39283.8	38740.6	38798.7	26118	0	80
2024.08.07	20:00:00	38792.5	38848.3	38578.2	38690.8	7112	0	84
2024.08.08	00:00:00	38692.7	38833.7	38663.3	38794.6	5581	0	85
2024.08.08	04:00:00	38795.5	38864.5	38616.1	38667.7	9237	0	89
2024.08.08	08:00:00	38671.0	38784.6	38617.5	38757.4	9465	0	86
2024.08.08	12:00:00	38759.8	39392.1	38731.4	39313.9	29130	0	77
2024.08.08	16:00:00	39313.0	39548.3	39238.0	39474.6	24217	0	76
2024.08.08	20:00:00	39486.3	39550.7	39473.4	39513.0	4623	0	80
2024.08.09	00:00:00	39511.8	39532.7	39409.5	39525.9	5405	0	83
2024.08.09	04:00:00	39526.7	39534.8	39390.2	39531.3	6159	0	85
2024.08.09	08:00:00	39529.9	39596.7	39452.4	39475.7	7405	0	83
2024.08.09	12:00:00	39475.3	39537.2	39235.8	39394.0	25112	0	76
2024.08.09	16:00:00	39396.6	39648.7	39371.8	39512.8	19716	0	76
2024.08.11	20:00:00	39517.8	39552.7	39431.2	39508.2	2485	0	87
2024.08.12	00:00:00	39508.8	39544.5	39465.5	39502.4	2694	0	85
2024.08.12	04:00:00	39503.8	39574.8	39493.2	39562.8	3296	0	83
2024.08.12	08:00:00	39563.5	39613.9	39499.7	39612.9	4085	0	82
2024.08.12	12:00:00	39613.8	39634.8	39263.0	39486.3	21781	0	75
2024.08.12	16:00:00	39485.0	39511.2	39282.9	39381.6	19699	0	75
2024.08.12	20:00:00	39384.6	39425.7	39364.0	39405.0	2244	0	77
2024.08.13	00:00:00	39407.3	39463.8	39382.6	39437.6	3168	0	81
2024.08.13	04:00:00	39438.1	39541.7	39430.4	39515.1	3280	0	81
2024.08.13	08:00:00	39514.9	39524.9	39247.5	39379.0	5621	0	80
2024.08.13	12:00:00	39380.0	39667.0	39377.5	39614.3	19729	0	76
2024.08.13	16:00:00	39616.2	39826.1	39599.7	39789.7	15595	0	77
2024.08.13	20:00:00	39783.6	39797.6	39758.8	39783.8	2717	0	77
2024.08.14	00:00:00	39784.2	39805.8	39750.9	39794.5	3544	0	80
2024.08.14	04:00:00	39795.1	39845.8	39790.7	39809.8	3381	0	82
2024.08.14	08:00:00	39811.5	39855.0	39771.3	39790.5	4237	0	80
2024.08.14	12:00:00	39790.7	40018.1	39695.3	40013.9	29034	0	77
2024.08.14	16:00:00	40013.0	40100.1	39920.6	40015.7	23265	0	77
2024.08.14	20:00:00	40017.7	40098.0	40013.7	40041.0	2804	0	78
2024.08.15	00:00:00	40041.8	40120.5	40040.4	40099.6	3033	0	83
2024.08.15	04:00:00	40098.7	40141.9	40071.6	40134.5	2887	0	83
2024.08.15	08:00:00	40133.6	40166.7	40025.8	40163.8	5075	0	80
2024.08.15	12:00:00	40164.8	40574.8	40155.5	40492.2	28043	0	77
2024.08.15	16:00:00	40490.9	40625.1	40476.9	40601.0	12531	0	77
2024.08.15	20:00:00	40601.5	40649.6	40568.9	40633.4	2813	0	78
2024.08.16	00:00:00	40634.0	40653.0	40595.6	40641.6	2607	0	82
2024.08.16	04:00:00	40641.5	40675.0	40616.8	40638.9	2759	0	81
2024.08.16	08:00:00	40638.6	40659.5	40528.3	40539.1	4891	0	79
2024.08.16	12:00:00	40540.5	40648.5	40441.2	40625.9	17451	0	77
2024.08.16	16:00:00	40624.9	40749.3	40618.9	40687.9	10494	0	77
2024.08.18	20:00:00	40726.2	40763.6	40709.0	40746.8	1561	0	84
2024.08.19	00:00:00	40747.7	40767.0	40711.5	40716.1	2375	0	83
2024.08.19	04:00:00	40715.5	40717.0	40643.5	40668.7	3037	0	82
2024.08.19	08:00:00	40669.1	40737.3	40654.6	40689.2	3818	0	80
2024.08.19	12:00:00	40690.8	40926.0	40678.6	40848.8	12614	0	78
2024.08.19	16:00:00	40850.1	40948.7	40831.7	40922.8	9636	0	77
2024.08.19	20:00:00	40926.1	40939.2	40876.7	40916.7	1430	0	79
2024.08.20	00:00:00	40917.7	40943.9	40893.5	40913.1	1424	0	80
2024.08.20	04:00:00	40912.5	40992.9	40912.5	40982.5	2277	0	80
2024.08.20	08:00:00	40981.8	40981.8	40896.1	40915.2	3316	0	80
2024.08.20	12:00:00	40915.6	40933.2	40784.9	40892.7	13750	0	77
2024.08.20	16:00:00	40893.2	40948.0	40813.7	40856.2	11322	0	77
2024.08.20	20:00:00	40862.1	40900.3	40858.8	40893.8	1520	0	80
2024.08.21	00:00:00	40893.4	40930.1	40893.4	40920.2	1613	0	80
2024.08.21	04:00:00	40919.6	40940.2	40905.6	40919.7	1961	0	81
2024.08.21	08:00:00	40918.4	40944.0	40889.0	40932.9	3041	0	78
2024.08.21	12:00:00	40932.3	41011.0	40765.7	40819.2	15900	0	79
2024.08.21	16:00:00	40817.1	40959.2	40776.8	40924.0	13975	0	77
2024.08.21	20:00:00	40915.0	40957.7	40904.8	40954.4	1678	0	78
2024.08.22	00:00:00	40953.6	40967.9	40885.7	40893.0	1562	0	81
2024.08.22	04:00:00	40894.0	40974.7	40885.7	40959.9	1718	0	81
2024.08.22	08:00:00	40959.6	40989.2	40939.2	40960.1	2520	0	80
2024.08.22	12:00:00	40959.9	41084.5	40719.9	40748.9	16255	0	78
2024.08.22	16:00:00	40747.8	40906.2	40607.9	40763.9	19760	0	77
2024.08.22	20:00:00	40761.7	40812.8	40738.7	40812.8	2163	0	80
2024.08.23	00:00:00	40813.8	40844.7	40795.8	40830.6	1697	0	81
2024.08.23	04:00:00	40829.7	40866.8	40829.7	40842.8	1756	0	80
2024.08.23	08:00:00	40842.4	40923.2	40832.1	40919.3	2914	0	79
2024.08.23	12:00:00	40918.3	41235.8	40863.8	41058.8	22539	0	79
2024.08.23	16:00:00	41058.9	41229.7	40859.5	41185.5	18535	0	78
2024.08.25	20:00:00	41198.0	41267.8	41173.9	41192.8	1926	0	75
2024.08.26	00:00:00	41193.4	41239.3	41174.4	41180.5	2026	0	74
2024.08.26	04:00:00	41180.0	41229.4	41176.0	41229.2	1800	0	73
2024.08.26	08:00:00	41228.3	41268.6	41218.0	41257.5	3126	0	72
2024.08.26	12:00:00	41257.4	41464.4	41210.3	41231.3	21546	0	70
2024.08.26	16:00:00	41231.2	41349.5	41172.3	41285.4	17134	0	69
2024.08.26	20:00:00	41284.1	41289.4	41206.8	41254.8	2291	0	72
2024.08.27	00:00:00	41256.3	41271.3	41228.2	41255.0	2116	0	73
2024.08.27	04:00:00	41256.4	41298.0	41247.1	41293.2	2016	0	74
2024.08.27	08:00:00	41294.3	41331.3	41207.8	41250.1	3930	0	71
2024.08.27	12:00:00	41251.0	41300.5	41123.4	41219.6	21607	0	69
2024.08.27	16:00:00	41218.3	41311.5	41134.2	41295.3	12081	0	69
2024.08.27	20:00:00	41291.3	41316.6	41249.4	41278.9	2086	0	70
2024.08.28	00:00:00	41278.0	41314.4	41276.1	41308.6	1816	0	73
2024.08.28	04:00:00	41309.5	41332.4	41304.1	41326.2	1638	0	71
2024.08.28	08:00:00	41325.7	41325.7	41274.8	41279.1	2734	0	70
2024.08.28	12:00:00	41279.5	41402.2	41140.2	41164.2	19366	0	70
2024.08.28	16:00:00	41165.5	41186.5	40872.1	41133.1	23482	0	70
2024.08.28	20:00:00	41138.2	41223.1	41067.4	41129.0	9305	0	76
2024.08.29	00:00:00	41130.3	41236.1	41124.0	41224.3	2692	0	73
2024.08.29	04:00:00	41225.3	41318.4	41223.0	41307.6	3193	0	73
2024.08.29	08:00:00	41310.0	41398.7	41269.7	41391.0	5762	0	72
2024.08.29	12:00:00	41391.5	41510.3	41123.0	41505.1	26183	0	71
2024.08.29	16:00:00	41506.4	41631.3	41306.2	41386.5	28801	0	70
