<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.20	07:00:00	43459.9	43489.3	43418.2	43467.1	1430	0	26
2024.11.20	08:00:00	43465.3	43492.8	43444.6	43452.0	2469	0	26
2024.11.20	09:00:00	43450.7	43483.8	43434.5	43457.4	1874	0	25
2024.11.20	10:00:00	43456.5	43458.7	43381.9	43414.8	1961	0	26
2024.11.20	11:00:00	43413.6	43439.8	43393.5	43426.5	2135	0	25
2024.11.20	12:00:00	43427.8	43485.8	43406.4	43480.3	1674	0	25
2024.11.20	13:00:00	43479.5	43501.7	43416.7	43420.4	1825	0	25
2024.11.20	14:00:00	43419.6	43420.8	43240.4	43270.0	7532	0	25
2024.11.20	15:00:00	43268.3	43312.4	43121.1	43296.0	8402	0	25
2024.11.20	16:00:00	43295.2	43348.2	43158.1	43314.3	6306	0	25
2024.11.20	17:00:00	43313.1	43328.2	43146.5	43241.4	5551	0	25
2024.11.20	18:00:00	43240.4	43285.6	43174.5	43210.4	4987	0	25
2024.11.20	19:00:00	43209.5	43312.6	43187.4	43282.4	4007	0	25
2024.11.20	20:00:00	43281.4	43525.6	43260.5	43458.7	5958	0	25
2024.11.20	21:00:00	43460.4	43522.5	43394.3	43522.5	8132	0	24
2024.11.20	23:00:00	43513.5	43515.2	43433.1	43498.2	1276	0	27
2024.11.21	00:00:00	43499.2	43508.2	43401.1	43407.4	1645	0	26
2024.11.21	01:00:00	43407.5	43435.4	43377.0	43387.9	1555	0	26
2024.11.21	02:00:00	43387.0	43424.2	43387.0	43392.3	1036	0	25
2024.11.21	03:00:00	43391.9	43445.2	43391.0	43412.9	806	0	25
2024.11.21	04:00:00	43412.1	43442.2	43395.1	43438.3	698	0	26
2024.11.21	05:00:00	43439.2	43467.4	43434.1	43453.9	686	0	26
2024.11.21	06:00:00	43454.4	43483.4	43445.1	43481.0	735	0	25
2024.11.21	07:00:00	43481.5	43518.2	43362.9	43442.4	3357	0	26
2024.11.21	08:00:00	43443.1	43479.9	43355.1	43415.9	5528	0	26
2024.11.21	09:00:00	43415.0	43415.2	43325.3	43385.1	4486	0	26
2024.11.21	10:00:00	43384.4	43438.2	43367.5	43424.6	2271	0	25
2024.11.21	11:00:00	43424.3	43557.5	43422.4	43543.0	3193	0	25
2024.11.21	12:00:00	43541.5	43666.1	43536.3	43610.8	3075	0	25
2024.11.21	13:00:00	43612.1	43693.8	43593.1	43622.3	3121	0	26
2024.11.21	14:00:00	43623.2	43662.3	43387.4	43520.0	13600	0	26
2024.11.21	15:00:00	43521.5	43825.7	43470.0	43798.6	14221	0	26
2024.11.21	16:00:00	43799.9	43903.8	43768.7	43853.6	7983	0	26
2024.11.21	17:00:00	43852.6	44041.0	43794.7	44015.1	5430	0	26
2024.11.21	18:00:00	44015.9	44091.9	43969.8	44004.6	4293	0	26
2024.11.21	19:00:00	44004.5	44037.9	43977.7	44024.0	3604	0	26
2024.11.21	20:00:00	44022.6	44044.9	43930.7	43932.1	3877	0	26
2024.11.21	21:00:00	43928.7	43960.1	43916.7	43934.3	1166	0	26
2024.11.21	23:00:00	43914.5	43931.2	43900.0	43916.9	981	0	27
2024.11.22	00:00:00	43916.0	43950.4	43907.0	43921.1	1247	0	25
2024.11.22	01:00:00	43922.3	43957.3	43922.3	43937.9	1017	0	25
2024.11.22	02:00:00	43937.1	43961.3	43925.1	43954.1	777	0	25
2024.11.22	03:00:00	43953.1	43980.3	43885.1	43926.3	1264	0	25
2024.11.22	04:00:00	43925.9	43954.4	43921.1	43942.3	900	0	25
2024.11.22	05:00:00	43943.3	43948.5	43905.2	43907.3	996	0	25
2024.11.22	06:00:00	43906.1	43963.5	43904.0	43943.0	1038	0	25
2024.11.22	07:00:00	43942.1	44003.4	43938.2	43955.4	1263	0	25
2024.11.22	08:00:00	43955.5	43997.3	43941.9	43963.8	3067	0	25
2024.11.22	09:00:00	43963.1	43963.1	43770.6	43871.4	4395	0	25
2024.11.22	10:00:00	43872.2	43880.6	43780.1	43862.6	3140	0	26
2024.11.22	11:00:00	43862.4	43904.2	43810.2	43900.5	2257	0	25
2024.11.22	12:00:00	43901.3	43983.7	43895.2	43975.0	2230	0	25
2024.11.22	13:00:00	43976.2	44003.1	43938.0	43962.8	2343	0	24
2024.11.22	14:00:00	43963.5	44260.4	43949.6	44244.2	9798	0	24
2024.11.22	15:00:00	44243.0	44258.3	44049.1	44215.3	12026	0	25
2024.11.22	16:00:00	44216.2	44222.3	44096.1	44217.3	6716	0	25
2024.11.22	17:00:00	44218.3	44303.9	44192.1	44278.3	4384	0	25
2024.11.22	18:00:00	44277.1	44314.4	44243.1	44280.1	3972	0	25
2024.11.22	19:00:00	44281.4	44331.3	44207.1	44305.3	3778	0	25
2024.11.22	20:00:00	44303.4	44386.2	44215.1	44340.0	5066	0	25
2024.11.24	23:00:00	44513.6	44600.6	44513.6	44571.6	1089	0	30
2024.11.25	00:00:00	44570.8	44607.9	44569.7	44606.0	655	0	26
2024.11.25	01:00:00	44605.9	44622.3	44595.1	44607.0	659	0	25
2024.11.25	02:00:00	44607.5	44623.5	44605.0	44622.4	505	0	25
2024.11.25	03:00:00	44621.9	44630.4	44609.0	44619.6	410	0	25
2024.11.25	04:00:00	44619.5	44626.6	44613.0	44617.4	333	0	25
2024.11.25	05:00:00	44616.9	44626.5	44610.0	44623.0	393	0	24
2024.11.25	06:00:00	44622.1	44625.5	44609.4	44622.0	463	0	25
2024.11.25	07:00:00	44622.5	44628.3	44584.0	44613.4	836	0	25
2024.11.25	08:00:00	44615.8	44642.5	44604.4	44605.4	1995	0	24
2024.11.25	09:00:00	44604.4	44672.8	44594.5	44659.9	1768	0	24
2024.11.25	10:00:00	44660.8	44671.1	44646.3	44664.9	1256	0	24
2024.11.25	11:00:00	44664.6	44683.5	44656.6	44670.4	1260	0	24
2024.11.25	12:00:00	44670.1	44680.9	44609.1	44678.6	1814	0	24
2024.11.25	13:00:00	44678.4	44763.7	44669.4	44747.8	2276	0	24
2024.11.25	14:00:00	44747.0	44885.2	44690.0	44839.2	10625	0	25
2024.11.25	15:00:00	44837.3	44874.4	44726.1	44766.9	9335	0	25
2024.11.25	16:00:00	44765.4	44781.3	44650.1	44670.5	5500	0	25
2024.11.25	17:00:00	44670.0	44729.3	44579.1	44669.5	5354	0	25
2024.11.25	18:00:00	44669.5	44791.4	44668.9	44786.1	3503	0	25
2024.11.25	19:00:00	44785.1	44803.3	44737.1	44775.9	3286	0	25
2024.11.25	20:00:00	44775.9	44810.2	44730.1	44794.1	3600	0	25
2024.11.25	21:00:00	44794.3	44860.2	44776.1	44830.3	1284	0	26
2024.11.25	23:00:00	44828.8	44854.4	44657.9	44702.1	3104	0	26
2024.11.26	00:00:00	44700.9	44706.1	44649.8	44662.4	2850	0	27
2024.11.26	01:00:00	44663.3	44743.1	44621.1	44729.2	2269	0	27
2024.11.26	02:00:00	44730.2	44779.4	44729.0	44763.9	1179	0	26
2024.11.26	03:00:00	44765.3	44803.2	44761.1	44797.9	809	0	26
2024.11.26	04:00:00	44797.9	44824.3	44791.9	44802.9	645	0	25
2024.11.26	05:00:00	44802.1	44812.3	44779.0	44788.4	808	0	25
2024.11.26	06:00:00	44789.2	44829.2	44784.9	44806.8	859	0	26
2024.11.26	07:00:00	44806.0	44828.2	44767.1	44771.2	1648	0	27
2024.11.26	08:00:00	44772.1	44789.9	44748.0	44769.9	2952	0	26
2024.11.26	09:00:00	44769.2	44805.5	44756.1	44802.1	2114	0	25
2024.11.26	10:00:00	44801.1	44822.5	44754.6	44812.3	1804	0	25
2024.11.26	11:00:00	44813.2	44888.8	44801.4	44880.2	1764	0	25
2024.11.26	12:00:00	44879.5	44880.8	44672.1	44758.1	3666	0	25
2024.11.26	13:00:00	44758.3	44779.1	44604.2	44645.3	2775	0	26
2024.11.26	14:00:00	44645.8	44727.1	44589.1	44628.2	9377	0	26
2024.11.26	15:00:00	44630.0	44649.7	44502.1	44578.3	7907	0	25
2024.11.26	16:00:00	44580.0	44707.3	44558.9	44685.5	4296	0	25
2024.11.26	17:00:00	44685.5	44770.4	44640.1	44759.9	3013	0	25
2024.11.26	18:00:00	44760.4	44833.4	44750.1	44820.9	2303	0	25
2024.11.26	19:00:00	44819.5	44876.5	44759.1	44861.6	3463	0	26
2024.11.26	20:00:00	44861.0	44967.1	44856.1	44919.2	3479	0	26
2024.11.26	21:00:00	44919.3	44970.2	44913.0	44946.4	900	0	26
2024.11.26	23:00:00	44941.0	44959.3	44918.0	44949.0	679	0	27
2024.11.27	00:00:00	44950.2	44956.4	44928.1	44952.0	661	0	26
2024.11.27	01:00:00	44951.9	44967.3	44947.1	44964.1	554	0	25
2024.11.27	02:00:00	44964.5	44994.3	44963.9	44978.5	528	0	25
2024.11.27	03:00:00	44977.9	44978.4	44946.0	44962.9	484	0	25
2024.11.27	04:00:00	44962.9	44962.9	44927.1	44942.4	475	0	25
2024.11.27	05:00:00	44943.3	44949.5	44927.0	44928.9	511	0	25
2024.11.27	06:00:00	44929.5	44953.3	44929.3	44938.9	580	0	25
2024.11.27	07:00:00	44939.5	44967.2	44925.1	44925.1	936	0	25
2024.11.27	08:00:00	44927.6	44934.0	44873.1	44897.0	3053	0	26
2024.11.27	09:00:00	44895.6	44909.8	44856.9	44886.3	2310	0	25
2024.11.27	10:00:00	44886.3	44924.8	44865.9	44911.5	1537	0	25
2024.11.27	11:00:00	44910.6	44921.4	44864.2	44917.4	1397	0	25
2024.11.27	12:00:00	44916.5	44947.8	44909.5	44927.1	1435	0	25
2024.11.27	13:00:00	44926.5	45003.7	44921.3	44978.7	2115	0	25
2024.11.27	14:00:00	44977.5	45086.1	44934.5	44998.3	6359	0	26
2024.11.27	15:00:00	44997.0	45068.2	44950.9	44955.4	6260	0	26
2024.11.27	16:00:00	44954.0	44984.2	44887.2	44895.1	4360	0	25
2024.11.27	17:00:00	44894.1	44906.4	44821.2	44834.9	3649	0	25
2024.11.27	18:00:00	44834.1	44842.3	44779.1	44828.3	2575	0	25
2024.11.27	19:00:00	44829.3	44849.4	44792.2	44809.1	2233	0	25
2024.11.27	20:00:00	44810.3	44830.3	44756.1	44800.1	3228	0	25
2024.11.27	21:00:00	44793.3	44816.4	44784.1	44813.4	831	0	26
2024.11.27	23:00:00	44815.9	44857.1	44815.0	44848.8	465	0	27
2024.11.28	00:00:00	44850.2	44863.2	44846.8	44850.9	440	0	26
2024.11.28	01:00:00	44851.4	44872.4	44842.1	44863.5	600	0	25
2024.11.28	02:00:00	44864.3	44886.3	44860.9	44873.9	507	0	25
2024.11.28	03:00:00	44874.5	44880.4	44861.1	44867.3	301	0	25
2024.11.28	04:00:00	44866.9	44867.4	44854.9	44858.0	274	0	25
2024.11.28	05:00:00	44858.5	44867.5	44855.0	44864.5	225	0	25
2024.11.28	06:00:00	44865.3	44866.5	44848.0	44850.5	219	0	25
2024.11.28	07:00:00	44850.5	44850.5	44796.1	44806.1	547	0	25
2024.11.28	08:00:00	44807.9	44854.4	44807.9	44842.3	1246	0	25
2024.11.28	09:00:00	44841.2	44870.9	44838.6	44842.4	790	0	25
2024.11.28	10:00:00	44842.4	44844.3	44821.5	44842.8	991	0	24
2024.11.28	11:00:00	44843.0	44883.9	44839.7	44859.0	957	0	25
2024.11.28	12:00:00	44859.0	44863.0	44820.5	44856.1	945	0	25
2024.11.28	13:00:00	44855.6	44881.0	44853.6	44864.4	944	0	25
2024.11.28	14:00:00	44865.2	44893.2	44848.2	44878.2	1076	0	25
2024.11.28	15:00:00	44877.0	44918.2	44865.1	44903.0	1762	0	27
2024.11.28	16:00:00	44902.0	44920.4	44900.0	44916.9	734	0	26
2024.11.28	17:00:00	44916.0	44946.4	44912.4	44924.3	615	0	27
2024.11.28	23:00:00	44921.6	44932.4	44895.9	44928.0	592	0	27
2024.11.29	00:00:00	44929.3	44931.3	44856.1	44867.3	1124	0	26
2024.11.29	01:00:00	44866.9	44914.4	44858.0	44912.5	1099	0	25
2024.11.29	02:00:00	44911.1	44936.5	44911.1	44933.2	592	0	25
2024.11.29	03:00:00	44934.4	44945.5	44925.0	44935.4	555	0	25
2024.11.29	04:00:00	44936.3	44945.3	44927.1	44944.0	378	0	24
2024.11.29	05:00:00	44944.5	44947.5	44924.0	44926.0	564	0	25
2024.11.29	06:00:00	44925.1	44939.4	44912.0	44926.5	614	0	25
2024.11.29	07:00:00	44925.9	44933.2	44895.0	44921.4	1304	0	25
2024.11.29	08:00:00	44920.2	44966.5	44906.5	44926.4	2074	0	25
2024.11.29	09:00:00	44925.5	44969.0	44910.1	44955.9	1529	0	25
2024.11.29	10:00:00	44955.5	44976.1	44931.1	44943.4	1355	0	24
2024.11.29	11:00:00	44942.5	44982.7	44922.6	44978.6	1205	0	24
2024.11.29	12:00:00	44977.6	44982.0	44919.5	44938.4	1197	0	25
2024.11.29	13:00:00	44937.6	44945.7	44856.4	44883.2	1764	0	25
2024.11.29	14:00:00	44883.9	44973.2	44833.1	44894.3	6073	0	25
2024.11.29	15:00:00	44892.9	45002.3	44888.9	44995.5	4641	0	25
2024.11.29	16:00:00	44995.5	45108.3	44984.0	45087.3	3221	0	25
2024.11.29	17:00:00	45088.3	45149.3	45015.1	45030.0	3591	0	25
2024.11.29	18:00:00	45032.0	45055.1	45014.2	45031.0	775	0	27
2024.12.01	23:00:00	45011.4	45029.1	44972.0	44981.4	1279	0	28
2024.12.02	00:00:00	44982.2	45005.3	44960.0	44982.3	1105	0	27
2024.12.02	01:00:00	44983.2	44986.3	44949.9	44950.9	828	0	26
2024.12.02	02:00:00	44950.1	44954.3	44935.1	44950.4	561	0	26
2024.12.02	03:00:00	44949.9	44956.4	44929.0	44932.9	493	0	25
2024.12.02	04:00:00	44933.5	44956.3	44929.0	44937.9	507	0	25
2024.12.02	05:00:00	44938.5	44956.4	44933.7	44935.1	410	0	25
2024.12.02	06:00:00	44934.9	44942.4	44911.9	44941.3	549	0	26
2024.12.02	07:00:00	44942.2	44946.2	44908.1	44921.3	891	0	26
2024.12.02	08:00:00	44922.1	44953.7	44910.5	44950.8	1013	0	27
2024.12.02	09:00:00	44949.5	44975.7	44937.6	44963.8	938	0	27
2024.12.02	10:00:00	44964.7	44997.4	44953.5	44969.0	1132	0	26
2024.12.02	11:00:00	44969.8	45010.8	44969.6	44982.3	1086	0	26
2024.12.02	12:00:00	44983.2	45020.7	44978.3	44991.4	1491	0	25
2024.12.02	13:00:00	44991.9	45021.2	44977.2	44998.4	1523	0	25
2024.12.02	14:00:00	44998.1	45101.1	44819.1	44850.2	7766	0	25
2024.12.02	15:00:00	44851.2	44906.3	44785.0	44840.0	6460	0	26
2024.12.02	16:00:00	44841.5	44911.2	44798.2	44873.3	3895	0	25
2024.12.02	17:00:00	44874.3	44893.4	44825.1	44838.9	2595	0	26
2024.12.02	18:00:00	44839.5	44913.3	44830.1	44906.0	2362	0	25
2024.12.02	19:00:00	44905.0	44931.2	44869.9	44919.1	2389	0	25
2024.12.02	20:00:00	44918.8	44937.2	44850.0	44874.2	3294	0	25
2024.12.02	21:00:00	44872.3	44899.2	44832.7	44847.0	1319	0	26
2024.12.02	23:00:00	44854.7	44879.1	44839.8	44856.9	503	0	27
2024.12.03	00:00:00	44858.9	44867.4	44842.1	44851.0	451	0	26
2024.12.03	01:00:00	44850.9	44850.9	44828.0	44829.5	501	0	26
2024.12.03	02:00:00	44828.9	44837.6	44823.0	44835.0	337	0	25
2024.12.03	03:00:00	44835.0	44881.4	44835.0	44871.9	398	0	25
2024.12.03	04:00:00	44871.1	44881.5	44868.0	44868.0	295	0	25
2024.12.03	05:00:00	44867.1	44884.2	44858.0	44880.2	338	0	25
2024.12.03	06:00:00	44879.9	44886.3	44842.0	44844.1	374	0	26
2024.12.03	07:00:00	44843.2	44857.4	44829.1	44842.3	542	0	26
2024.12.03	08:00:00	44840.3	44899.4	44835.0	44894.2	1758	0	25
2024.12.03	09:00:00	44893.2	44893.2	44849.6	44876.1	1247	0	25
2024.12.03	10:00:00	44876.3	44883.2	44846.2	44846.9	837	0	25
2024.12.03	11:00:00	44848.1	44866.7	44818.3	44861.6	995	0	25
2024.12.03	12:00:00	44861.2	44884.9	44853.0	44855.5	1180	0	25
2024.12.03	13:00:00	44856.2	44884.0	44844.5	44851.9	1322	0	25
2024.12.03	14:00:00	44852.2	44958.4	44733.1	44798.0	6248	0	25
2024.12.03	15:00:00	44797.0	44807.3	44700.1	44751.1	5241	0	26
2024.12.03	16:00:00	44752.3	44763.3	44655.0	44678.2	3669	0	25
2024.12.03	17:00:00	44677.9	44861.0	44677.1	44837.0	2485	0	26
2024.12.03	18:00:00	44837.0	44845.3	44763.2	44780.9	2130	0	25
2024.12.03	19:00:00	44780.9	44846.3	44745.0	44827.5	2055	0	25
2024.12.03	20:00:00	44826.9	44827.2	44769.9	44781.2	2582	0	26
2024.12.03	21:00:00	44781.1	44958.7	44701.6	44847.1	3874	0	26
2024.12.03	23:00:00	44888.9	44902.5	44850.8	44900.9	1069	0	27
2024.12.04	00:00:00	44900.0	44901.2	44867.0	44878.9	775	0	25
2024.12.04	01:00:00	44879.5	44886.3	44864.0	44877.5	749	0	25
2024.12.04	02:00:00	44878.3	44903.4	44878.0	44901.5	576	0	25
2024.12.04	03:00:00	44901.5	44904.3	44885.1	44903.5	498	0	25
2024.12.04	04:00:00	44904.4	44929.5	44903.1	44924.0	391	0	25
2024.12.04	05:00:00	44923.9	44931.5	44912.1	44927.5	391	0	25
2024.12.04	06:00:00	44926.9	44930.5	44902.2	44924.9	475	0	25
2024.12.04	07:00:00	44924.1	44939.4	44894.9	44937.1	785	0	26
2024.12.04	08:00:00	44938.1	44955.3	44913.9	44946.4	1731	0	25
2024.12.04	09:00:00	44945.6	44986.4	44930.1	44978.9	1694	0	25
2024.12.04	10:00:00	44979.0	45003.5	44972.9	44996.1	1229	0	24
2024.12.04	11:00:00	44996.3	45015.3	44963.0	44993.3	1390	0	25
2024.12.04	12:00:00	44992.9	45007.2	44950.1	44958.1	1512	0	25
2024.12.04	13:00:00	44958.3	45005.9	44853.1	44973.9	3239	0	25
2024.12.04	14:00:00	44973.2	45100.2	44955.5	45035.0	7754	0	26
2024.12.04	15:00:00	45032.8	45048.4	44893.1	44954.3	6256	0	26
2024.12.04	16:00:00	44955.3	45055.2	44938.1	45023.3	3327	0	25
2024.12.04	17:00:00	45022.9	45025.3	44941.1	44982.2	2593	0	25
2024.12.04	18:00:00	44982.4	44994.2	44867.1	44952.3	2982	0	25
2024.12.04	19:00:00	44953.3	45068.2	44937.1	45039.9	2840	0	26
2024.12.04	20:00:00	45039.1	45153.9	45032.1	45087.3	3282	0	26
2024.12.04	21:00:00	45085.1	45105.3	45069.0	45079.5	966	0	26
2024.12.04	23:00:00	45072.4	45095.2	45067.0	45077.4	589	0	27
2024.12.05	00:00:00	45076.9	45078.4	45063.9	45070.3	632	0	26
2024.12.05	01:00:00	45070.5	45097.5	45066.0	45090.5	581	0	25
2024.12.05	02:00:00	45091.3	45105.3	45080.2	45082.5	440	0	25
2024.12.05	03:00:00	45081.1	45089.5	45075.0	45084.5	348	0	25
2024.12.05	04:00:00	45083.9	45083.9	45065.0	45073.5	355	0	25
2024.12.05	05:00:00	45074.4	45096.3	45072.2	45095.9	384	0	25
2024.12.05	06:00:00	45097.3	45115.4	45095.0	45108.1	486	0	25
2024.12.05	07:00:00	45110.0	45111.2	45094.1	45105.0	767	0	26
2024.12.05	08:00:00	45106.8	45138.6	45099.1	45114.1	1631	0	25
2024.12.05	09:00:00	45113.2	45113.2	45077.0	45091.8	1273	0	25
2024.12.05	10:00:00	45092.2	45104.7	45046.6	45053.8	1060	0	24
2024.12.05	11:00:00	45053.9	45091.1	45049.3	45070.2	999	0	25
2024.12.05	12:00:00	45069.4	45093.6	45067.3	45088.6	1135	0	24
2024.12.05	13:00:00	45089.4	45091.5	45014.4	45043.5	1665	0	25
2024.12.05	14:00:00	45044.7	45136.3	44995.2	45113.3	7178	0	25
2024.12.05	15:00:00	45114.3	45140.3	44936.1	44999.2	5562	0	25
2024.12.05	16:00:00	44998.1	45027.3	44955.1	44980.3	3742	0	25
2024.12.05	17:00:00	44981.3	44994.4	44918.1	44988.9	2982	0	25
2024.12.05	18:00:00	44988.1	44996.4	44884.1	44952.3	3900	0	25
2024.12.05	19:00:00	44953.2	44969.4	44899.9	44916.3	3149	0	25
2024.12.05	20:00:00	44915.3	44917.5	44830.1	44862.3	4309	0	25
2024.12.05	21:00:00	44865.1	44865.4	44801.0	44852.1	1214	0	26
2024.12.05	23:00:00	44845.3	44858.2	44824.0	44845.9	647	0	26
2024.12.06	00:00:00	44847.2	44847.2	44821.1	44834.1	575	0	26
2024.12.06	01:00:00	44833.1	44833.1	44808.1	44816.9	561	0	26
2024.12.06	02:00:00	44816.9	44839.5	44812.9	44827.3	427	0	25
2024.12.06	03:00:00	44828.3	44828.3	44803.0	44804.4	401	0	25
2024.12.06	04:00:00	44803.9	44821.3	44791.0	44821.3	349	0	25
2024.12.06	05:00:00	44821.4	44821.4	44809.0	44819.5	298	0	25
2024.12.06	06:00:00	44819.0	44832.3	44818.1	44826.5	286	0	25
2024.12.06	07:00:00	44827.3	44841.0	44823.1	44839.9	413	0	25
2024.12.06	08:00:00	44841.9	44862.5	44831.1	44851.1	1067	0	25
2024.12.06	09:00:00	44851.3	44856.8	44817.6	44844.7	1186	0	25
2024.12.06	10:00:00	44845.4	44857.9	44818.7	44820.5	808	0	25
2024.12.06	11:00:00	44821.5	44833.4	44800.3	44830.3	993	0	25
2024.12.06	12:00:00	44830.2	44841.9	44815.6	44817.3	1086	0	25
2024.12.06	13:00:00	44817.5	44938.2	44776.7	44903.3	3336	0	25
2024.12.06	14:00:00	44902.1	44977.1	44880.1	44907.1	6728	0	26
2024.12.06	15:00:00	44906.1	44918.2	44840.1	44899.1	5398	0	26
2024.12.06	16:00:00	44898.1	44905.2	44741.1	44787.5	4355	0	26
2024.12.06	17:00:00	44788.3	44789.3	44688.9	44708.1	3436	0	26
2024.12.06	18:00:00	44708.5	44792.2	44703.9	44734.5	2657	0	25
2024.12.06	19:00:00	44734.5	44742.3	44655.9	44684.3	2826	0	25
2024.12.06	20:00:00	44683.9	44712.3	44670.1	44693.1	2732	0	25
2024.12.08	23:00:00	44693.9	44740.5	44681.1	44729.3	717	0	82
2024.12.09	00:00:00	44728.3	44728.3	44688.4	44702.2	756	0	79
2024.12.09	01:00:00	44702.7	44710.5	44680.5	44684.8	779	0	77
2024.12.09	02:00:00	44684.9	44698.8	44668.4	44679.7	516	0	76
2024.12.09	03:00:00	44680.8	44687.9	44658.5	44660.4	420	0	76
2024.12.09	04:00:00	44659.3	44674.6	44649.3	44668.3	455	0	77
2024.12.09	05:00:00	44667.5	44677.7	44656.6	44664.9	443	0	76
2024.12.09	06:00:00	44664.4	44674.8	44660.0	44666.6	425	0	25
2024.12.09	07:00:00	44665.6	44709.3	44644.7	44702.9	2202	0	26
2024.12.09	08:00:00	44702.0	44720.3	44661.6	44667.5	3349	0	25
2024.12.09	09:00:00	44667.9	44723.8	44663.9	44699.5	2910	0	25
2024.12.09	10:00:00	44699.1	44709.0	44673.6	44706.9	1692	0	25
2024.12.09	11:00:00	44706.5	44738.4	44687.0	44733.4	2625	0	25
2024.12.09	12:00:00	44733.0	44733.4	44697.7	44721.6	1953	0	25
2024.12.09	13:00:00	44721.1	44757.4	44709.4	44751.1	1791	0	25
2024.12.09	14:00:00	44751.4	44808.4	44687.0	44712.4	16365	0	25
2024.12.09	15:00:00	44713.3	44766.1	44589.6	44620.5	17674	0	26
2024.12.09	16:00:00	44621.1	44731.1	44591.7	44722.1	12424	0	26
2024.12.09	17:00:00	44721.5	44723.9	44600.3	44603.3	7471	0	26
2024.12.09	18:00:00	44602.4	44670.8	44576.3	44621.1	7509	0	26
2024.12.09	19:00:00	44620.6	44637.1	44557.7	44587.0	8517	0	26
2024.12.09	20:00:00	44587.9	44591.1	44452.9	44487.3	9815	0	25
2024.12.09	21:00:00	44481.2	44483.2	44453.1	44464.3	1797	0	26
2024.12.09	23:00:00	44473.8	44480.5	44451.7	44466.8	839	0	27
2024.12.10	00:00:00	44466.0	44466.4	44442.9	44463.4	779	0	26
2024.12.10	01:00:00	44463.4	44465.5	44433.9	44449.9	895	0	25
2024.12.10	02:00:00	44450.5	44456.4	44441.9	44446.6	418	0	26
2024.12.10	03:00:00	44447.3	44471.5	44446.9	44468.5	415	0	25
2024.12.10	04:00:00	44467.9	44471.5	44459.0	44462.3	236	0	25
2024.12.10	05:00:00	44461.9	44490.4	44461.9	44485.4	579	0	25
2024.12.10	06:00:00	44484.9	44488.3	44471.9	44474.3	503	0	26
2024.12.10	07:00:00	44473.9	44523.3	44473.9	44491.9	737	0	26
2024.12.10	08:00:00	44493.2	44509.4	44455.5	44456.4	1923	0	26
2024.12.10	09:00:00	44456.0	44472.5	44430.9	44447.0	1946	0	25
2024.12.10	10:00:00	44445.9	44478.3	44445.5	44470.5	1325	0	25
2024.12.10	11:00:00	44470.3	44488.9	44450.6	44471.8	1542	0	25
2024.12.10	12:00:00	44472.0	44482.3	44432.0	44435.0	1865	0	25
2024.12.10	13:00:00	44434.6	44434.6	44358.6	44394.5	3519	0	25
2024.12.10	14:00:00	44394.9	44430.9	44263.0	44400.4	20646	0	25
2024.12.10	15:00:00	44399.9	44519.4	44335.8	44499.9	17526	0	25
2024.12.10	16:00:00	44500.5	44553.4	44474.9	44502.3	11971	0	26
2024.12.10	17:00:00	44501.9	44528.2	44441.1	44443.5	8981	0	25
2024.12.10	18:00:00	44444.3	44501.4	44428.1	44459.5	6442	0	25
2024.12.10	19:00:00	44460.3	44508.4	44416.9	44492.1	7430	0	26
2024.12.10	20:00:00	44491.1	44495.4	44291.1	44342.8	11086	0	26
2024.12.10	21:00:00	44341.4	44389.4	44335.9	44364.2	1728	0	26
2024.12.10	23:00:00	44383.5	44390.3	44352.0	44360.8	674	0	27
2024.12.11	00:00:00	44360.0	44364.4	44341.0	44354.3	693	0	26
2024.12.11	01:00:00	44355.3	44359.4	44343.9	44345.9	650	0	26
2024.12.11	02:00:00	44346.5	44347.3	44332.0	44336.0	452	0	25
2024.12.11	03:00:00	44335.1	44337.5	44324.0	44334.9	445	0	25
2024.12.11	04:00:00	44335.5	44335.5	44306.9	44327.5	491	0	25
2024.12.11	05:00:00	44326.9	44344.5	44322.1	44340.1	454	0	25
2024.12.11	06:00:00	44340.5	44350.3	44338.0	44348.5	435	0	25
2024.12.11	07:00:00	44349.3	44351.5	44300.9	44308.8	1521	0	25
2024.12.11	08:00:00	44310.2	44337.4	44301.1	44329.2	2200	0	25
2024.12.11	09:00:00	44329.9	44329.9	44278.6	44281.0	1811	0	25
2024.12.11	10:00:00	44281.4	44290.9	44259.0	44267.5	1258	0	25
2024.12.11	11:00:00	44267.9	44313.4	44263.1	44307.8	1214	0	25
2024.12.11	12:00:00	44308.0	44348.9	44296.0	44342.3	1344	0	25
2024.12.11	13:00:00	44343.5	44450.0	44300.4	44441.3	4365	0	25
2024.12.11	14:00:00	44441.0	44451.0	44260.1	44260.1	19258	0	26
2024.12.11	15:00:00	44260.5	44348.4	44229.1	44298.5	19552	0	25
2024.12.11	16:00:00	44299.3	44402.2	44258.1	44368.3	10493	0	25
2024.12.11	17:00:00	44367.9	44390.4	44308.9	44379.5	7753	0	25
2024.12.11	18:00:00	44380.3	44414.4	44299.9	44303.5	6763	0	25
2024.12.11	19:00:00	44304.3	44350.5	44289.1	44308.9	7028	0	25
2024.12.11	20:00:00	44308.1	44321.4	44216.9	44229.5	6748	0	26
2024.12.11	21:00:00	44227.9	44231.3	44189.9	44193.9	1624	0	26
